timestamp,joint,target_pos,actual_pos,latency_ms,test_count
1761392726.456954,yaw_body,0.1,0.1,0.027179718017578125,83
1761392726.4695182,yaw_body,0.0,0.0,0.027894973754882812,84
1761392726.481961,yaw_body,0.1,0.1,0.030994415283203125,85
1761392726.494525,yaw_body,0.0,0.0,0.027894973754882812,86
1761392726.5069911,yaw_body,0.1,0.1,0.052928924560546875,87
1761392726.517123,yaw_body,0.0,0.0,0.027894973754882812,88
1761392726.5297012,yaw_body,0.1,0.1,0.031948089599609375,89
1761392726.541724,yaw_body,0.0,0.0,0.0050067901611328125,90
1761392726.554243,yaw_body,0.1,0.1,0.005245208740234375,91
1761392726.566785,yaw_body,0.0,0.0,0.016927719116210938,92
1761392726.579329,yaw_body,0.1,0.1,0.0209808349609375,93
1761392726.590296,yaw_body,0.0,0.0,0.025272369384765625,94
